AIRCRAFTS.aid  AIRCRAFTS.aname  AIRCRAFTS.cruisingrange  SCHEDULE.flno  SCHEDULE.aid  
18962	ggmvwuogfq	8756	7681	18962	
19267	vqrmexuivf	4702	6954	19267	
175	ljzlgnfrlb	6130	6755	175	
2960	xmwbbrwxra	7410	3941	2960	
2703	bhkiouctly	7965	11072	2703	
3805	xqtbfarywa	4659	2823	3805	
7334	wlgebyebie	8399	3789	7334	
9288	dkybxvgqym	6613	1169	9288	
19975	wxildnvmse	4137	7344	19975	
15877	xddmbomeii	2574	5212	15877	
955	dohtpohxqf	8928	1326	955	
18455	kbqzuxsjxk	96	3308	18455	
19295	krjwxqzrvt	5514	8251	19295	
19975	wxildnvmse	4137	181	19975	
18187	vkaqxprpnh	9360	8216	18187	
13210	mwoyuicroc	275	4441	13210	
10804	wboqrwpucu	7761	6498	10804	
6559	kgxyhzjauh	47	9003	6559	
13980	jzrtjpqesw	2529	1390	13980	
7942	znjnaatgqq	1761	4552	7942	
6514	zvowastcdu	4510	11863	6514	
10328	fgozqazrgg	1309	4383	10328	
9536	uasohfqoxb	7018	1392	9536	
17535	fzxdvkfqms	6435	3195	17535	
11912	gecjcqiiqn	5504	2053	11912	
10808	dwqxkgsnca	4075	5879	10808	
1971	mdimeohelg	9708	231	1971	
19531	budsvkefqj	4876	4651	19531	
19666	kjortzaaut	2418	4591	19666	
11007	gvdpwfyewv	5123	10084	11007	
12152	xgsxfwczgx	6715	9185	12152	
5464	xwdlsbwmho	8462	290	5464	
3893	eebqebpazh	983	9975	3893	
8204	tbpivmxrqv	7708	7923	8204	
1281	pjnmpqsica	5243	2985	1281	
14423	rbgrtxsxxq	2893	8276	14423	
6245	enitfomepj	6930	9751	6245	
889	enylvmzttb	3306	3523	889	
16840	nxpnjhdhdx	8296	6166	16840	
2960	xmwbbrwxra	7410	2297	2960	
7627	lfslamzhza	9491	1748	7627	
14408	alkfdngrcx	7494	2535	14408	
12254	npotzandmr	6661	1386	12254	
18118	xcbwxxtrir	7307	226	18118	
18187	vkaqxprpnh	9360	7574	18187	
4275	vqfbutybuz	5630	3750	4275	
15090	gfkdhkxwzj	357	6961	15090	
6648	rpukkvwdqx	3115	3729	6648	
6419	ioofkxbixm	5972	7111	6419	
12583	ypgxpjckrs	7638	9833	12583	
12885	hssnuzkmzp	858	2554	12885	
2682	peykugqeak	9840	6742	2682	
13000	nslqpsysvu	9271	7966	13000	
6419	ioofkxbixm	5972	204	6419	
991	jzplmvhomi	7448	7387	991	
15689	xkotiwctlb	2501	11084	15689	
5528	qcqnjsfvzj	7965	4102	5528	
11210	zoxatgrnzm	4026	10147	11210	
11902	vkacjnbjfn	5689	779	11902	
16020	brqryolwcp	8198	6175	16020	
10727	yrvowvyuyk	5082	6337	10727	
16880	riwlvjncka	7156	3596	16880	
3641	dtonlpdkct	93	972	3641	
18477	awelgzsorb	5038	9359	18477	
8278	hwczaapasu	7553	11055	8278	
6605	mebubijgrp	7136	10459	6605	
13645	ovvmarzwfr	5894	7933	13645	
9608	oprwaldmxc	2623	9880	9608	
15807	wvjenikiuv	6141	6278	15807	
9608	oprwaldmxc	2623	4443	9608	
6647	hjseebrldv	7656	656	6647	
19428	jjydpyxqpt	3524	7247	19428	
936	qvintqfzbp	4754	5589	936	
7424	igwrshudjb	5944	2903	7424	
13000	nslqpsysvu	9271	4079	13000	
4846	dlhfsbabbe	9995	3131	4846	
16759	ipxhpqsyfu	4485	4386	16759	
6369	hkycillomk	5589	671	6369	
9176	fpfaowtgnx	7334	10190	9176	
13645	ovvmarzwfr	5894	1387	13645	
5696	hxauwrsyxt	2976	5327	5696	
6648	rpukkvwdqx	3115	3557	6648	
1001	zbtagqtcgg	1700	8129	1001	
4632	znmxhudfok	2835	11464	4632	
3523	qlovqnmrgc	3763	4904	3523	
17210	jkxxepflgu	3866	8265	17210	
16993	srnuedaaqp	7190	9025	16993	
7414	vchocdtfgp	8262	11117	7414	
12879	zbsjwpbpsp	9974	8013	12879	
3055	bzwtmbpqhv	8656	862	3055	
12583	ypgxpjckrs	7638	10878	12583	
16833	dnvpeazqnj	5235	9011	16833	
5285	yizcopagwf	9530	9406	5285	
16586	lpkxauvfoa	5700	7898	16586	
10840	kcktxvelfb	5040	9308	10840	
3641	dtonlpdkct	93	3521	3641	
18525	nelrmhbwjd	2658	11856	18525	
19112	sxdvigshbs	258	5357	19112	
7961	zulxruuxez	7794	2534	7961	
3098	kzbxelpttn	3942	3026	3098	
1247	jedvnueadi	5892	625	1247	
5155	hqprdioudg	5605	4831	5155	
5605	tqajbxwlyq	6598	6617	5605	
4632	znmxhudfok	2835	2368	4632	
12475	jbuxcuzpnz	3049	10290	12475	
13000	nslqpsysvu	9271	2769	13000	
10577	hlhyvaiyqs	7898	10634	10577	
14626	adecicokuy	3189	4665	14626	
5957	oqpqzatoes	1273	6536	5957	
2966	afyihprprk	6891	5103	2966	
2778	godspjgcgg	8682	11867	2778	
21	ijxfwwrcst	3241	6407	21	
6397	ibhuilsskc	5838	6066	6397	
15267	gnaqrfjovu	9330	7638	15267	
19428	jjydpyxqpt	3524	127	19428	
7657	queplsoabj	9164	4538	7657	
1033	dpvpdnjjbz	2204	7228	1033	
14363	vqqpnindkm	6915	8692	14363	
6477	zopvvxexmn	5196	8423	6477	
15267	gnaqrfjovu	9330	6544	15267	
871	vcfxeafldi	8224	8735	871	
9743	pahyqvvicu	1674	8425	9743	
16759	ipxhpqsyfu	4485	10830	16759	
12201	axrvfjcnql	692	6895	12201	
4608	cdcpgeiylc	2886	98	4608	
17080	vvphzcewwr	5359	5418	17080	
16341	rkvrbyuphs	4377	3047	16341	
8823	gqdfmcnbxe	110	9225	8823	
19111	knihbvwgkv	7553	6400	19111	
8036	fwmzkbafhw	3491	9631	8036	
8823	gqdfmcnbxe	110	9585	8823	
11043	kudsnqjnqp	6289	4967	11043	
12062	bqbsoutozr	9598	9437	12062	
7414	vchocdtfgp	8262	9467	7414	
58	cbuasrabhp	6160	128	58	
14363	vqqpnindkm	6915	10105	14363	
439	lygravowkt	7495	5805	439	
7719	hgrpjfgier	1925	8043	7719	
5105	wkyttptyeb	6786	5151	5105	
15833	geojhkemxe	6353	3467	15833	
9608	oprwaldmxc	2623	5922	9608	
9743	pahyqvvicu	1674	1318	9743	
10975	eywuqmubvr	4153	5139	10975	
11093	ccwgvlbyfa	34	9332	11093	
17137	dlctecvcon	7671	4597	17137	
15090	gfkdhkxwzj	357	9446	15090	
19869	xwqelpwcnv	7381	3744	19869	
4843	yaiggxzkoh	4267	502	4843	
14489	ggiahwehmf	5953	3084	14489	
17252	upcaecyrbd	8381	1589	17252	
12892	jmyhgrpppo	6384	2284	12892	
10701	njpfwytqod	2451	2678	10701	
8029	qdhcdrihgp	6305	1410	8029	
3335	eqxpzojryz	5011	7750	3335	
18109	kpfnncnwzy	7205	3772	18109	
14766	uumnmvvtwz	3661	5078	14766	
11975	fnnlbdowup	7465	3762	11975	
4846	dlhfsbabbe	9995	6843	4846	
871	vcfxeafldi	8224	9400	871	
8775	jldsokuksy	5209	3263	8775	
7065	xujlneagdq	5558	430	7065	
11390	plzszqjorj	1728	10857	11390	
7633	wsorzviluu	1811	4710	7633	
12664	mkcdlakury	3551	5065	12664	
1191	rucpuugwol	216	104	1191	
15606	ipfdmfihbl	6219	1930	15606	
4016	hhbcwzyqnr	2793	7171	4016	
16955	caxjpesywa	9639	5454	16955	
19305	zmsnmialwg	7129	4873	19305	
2820	edjgurbdmj	230	8255	2820	
1191	rucpuugwol	216	4858	1191	
15020	havrsgzrks	7691	4369	15020	
11422	eunveuknje	2981	10539	11422	
2087	zeljqhhknw	1862	7182	2087	
7097	wipcchvkff	4	6963	7097	
11093	ccwgvlbyfa	34	8019	11093	
14359	nujameignh	5688	1313	14359	
16079	gvwgbvgifj	7973	2954	16079	
17443	lzxqeoykmh	4734	3532	17443	
6006	xpcodepzop	8548	5164	6006	
8188	bfgywqapon	5467	8672	8188	
8453	llybuzikir	7137	3059	8453	
8711	levqojiwym	3168	9078	8711	
12751	yfvqrhfzqi	4610	4505	12751	
18768	uvyqnfqmdk	9604	9811	18768	
687	kfqzuxykyf	3479	5586	687	
6648	rpukkvwdqx	3115	2714	6648	
12484	xosqqmllni	1553	4768	12484	
5186	atzprztrxs	1460	3003	5186	
16586	lpkxauvfoa	5700	10485	16586	
515	vplrcfzmes	6779	5545	515	
17372	ribrziociu	5096	5695	17372	
16983	niibxgvdrr	9758	3185	16983	
2031	wasainnpui	1927	1438	2031	
5936	xlwjphcsyr	2323	10212	5936	
17904	hkjqstxztg	1632	11251	17904	
17210	jkxxepflgu	3866	5681	17210	
11513	vsmwiqqalc	4954	3141	11513	
14626	adecicokuy	3189	1746	14626	
16833	dnvpeazqnj	5235	11390	16833	
16131	xlxxwjhxno	3177	9208	16131	
8557	tvzjkdfobs	8476	7545	8557	
11043	kudsnqjnqp	6289	9417	11043	
7863	rxesigahkk	1838	425	7863	
9406	hgkpekliog	6600	7076	9406	
8924	uhhoxmvgol	1010	4622	8924	
5014	tumwjgcnmw	5526	7178	5014	
1247	jedvnueadi	5892	6013	1247	
3114	vqzvdadqbl	7001	318	3114	
18446	pjdgjewxlc	7311	4783	18446	
17210	jkxxepflgu	3866	8637	17210	
4057	jrqgmkxsub	6281	4214	4057	
4478	ikmtaixtmm	5909	4588	4478	
6397	ibhuilsskc	5838	2397	6397	
121	nuvtwmffop	2387	8987	121	
991	jzplmvhomi	7448	1001	991	
2472	lfcannxznk	6822	10665	2472	
3138	ytgivnmzks	9240	3587	3138	
5669	dkylsddkgj	3489	4691	5669	
15762	fiiiimqrdm	5155	7384	15762	
888	tsahnudbha	6755	9102	888	
7208	tajgmuovgw	543	10683	7208	
14807	bglfmfilvx	5203	7714	14807	
2385	kbalwlnugb	6771	8839	2385	
12315	tvrqgglkar	8665	7463	12315	
18145	baollfhcsh	8404	1911	18145	
1407	nfozllgoxt	6493	11216	1407	
2909	kwadfchgxb	2898	4607	2909	
17131	ptkseksxba	5807	11158	17131	
13584	nuuyiarelq	3155	11534	13584	
14379	skmqagetvv	1443	3510	14379	
12249	ezbvjguypt	6489	914	12249	
11309	hrznxmbiup	157	9485	11309	
6587	vgqrgulozb	1140	8772	6587	
971	aqrudnwrfl	234	9362	971	
11309	hrznxmbiup	157	11570	11309	
6927	refzlcnjoh	8862	9416	6927	
2154	sxzwnmqhuu	9095	2523	2154	
8694	jociutavre	4446	8906	8694	
9062	umprawuhts	7127	385	9062	
4673	gblnzmwhjt	5674	5470	4673	
6429	epmlhqzvwk	9557	3111	6429	
8990	xamywflimg	676	7849	8990	
16092	kfxvfsfeum	6304	11506	16092	
1585	iekhuarrom	5814	9124	1585	
5496	xbdxynnnut	9417	4286	5496	
7280	xbddwrpvpr	5751	4461	7280	
14807	bglfmfilvx	5203	926	14807	
1407	nfozllgoxt	6493	7020	1407	
10029	ocnvyuzxaw	4585	6643	10029	
18206	cvxundsqvx	4994	8290	18206	
2051	yhfbqvkafq	5218	409	2051	
8990	xamywflimg	676	2991	8990	
13792	fabwsjhlkr	4676	9511	13792	
19931	ehftwbasxl	6731	4678	19931	
971	aqrudnwrfl	234	2222	971	
5040	bjvmqbgjxd	1314	6080	5040	
12804	itiwllhuim	4475	11584	12804	
13657	pczuofqwlu	6920	1955	13657	
5524	jpderrcrtw	3008	3735	5524	
19000	qutbspzwfl	7772	5593	19000	
5444	bivpsojugt	1098	2507	5444	
19007	dsznolryal	9894	5536	19007	
18777	yuihexozmz	5861	5414	18777	
1635	gdhfsofvlp	4378	9258	1635	
16327	gscoifdcks	6635	7548	16327	
12506	valpysctlw	1927	8575	12506	
5824	qbjzsactyn	3204	8781	5824	
11790	bfyjyhgayo	5911	4883	11790	
10377	hxuzhnuvyh	5278	9969	10377	
1321	btomidlwmj	9736	348	1321	
11112	dfnhioutgd	7453	3824	11112	
5634	cuzsqphbcn	3560	2735	5634	
17509	zhpmviwlgt	3110	5486	17509	
16092	kfxvfsfeum	6304	1436	16092	
707	jbyimkpgad	5553	3472	707	
5168	gmcdtrbbvs	940	4229	5168	
554	eethvdzpmr	7790	5488	554	
6286	bajfhvccwz	7079	3196	6286	
12126	tftwwtvimh	1839	9645	12126	
8072	reibeitrwb	1195	9781	8072	
12658	slxfpxgptb	9804	6244	12658	
10999	mvfcdyejzl	9732	1719	10999	
1907	ggaosygwhp	2029	10019	1907	
15505	oqhvkdewpn	1535	2349	15505	
11566	ouhfpmmhkb	4280	1317	11566	
10345	gxxqggmfqw	3322	9180	10345	
2422	hagqyjsrtd	3039	6213	2422	
13697	aaqzohrhgy	4601	11479	13697	
241	uxyddiekdl	3209	2935	241	
11903	durqvaznhy	6174	3819	11903	
15144	opmaaxnpkf	7399	2006	15144	
11688	ptjsutzmwr	8005	3592	11688	
137	pyjhjawfdk	7797	5018	137	
18206	cvxundsqvx	4994	1502	18206	
19257	lfcluwxugw	7530	6690	19257	
10377	hxuzhnuvyh	5278	333	10377	
15431	lpuascqguv	3931	8163	15431	
9062	umprawuhts	7127	1383	9062	
19050	rhbtuapqgz	9484	1907	19050	
7104	gsdckqxufc	6081	4019	7104	
18206	cvxundsqvx	4994	3102	18206	
12508	bkbibpxddv	9497	3412	12508	
16748	ntcobbmvpx	3882	2723	16748	
7697	gawsgafxvr	3778	280	7697	
580	vwaahugyrp	4244	4747	580	
5040	bjvmqbgjxd	1314	9828	5040	
13825	bfzzzovsnr	3826	6246	13825	
12104	zmajqphpxh	5045	5711	12104	
15505	oqhvkdewpn	1535	3816	15505	
7697	gawsgafxvr	3778	11131	7697	
11572	myruhkniex	8496	10385	11572	
18914	ewoolwyiig	8683	165	18914	
7280	xbddwrpvpr	5751	11941	7280	
16092	kfxvfsfeum	6304	9172	16092	
19344	vvkmbpyqbz	6466	10464	19344	
9974	qqwnecximd	430	6677	9974	
5052	zbwhfojgdw	7333	4826	5052	
11309	hrznxmbiup	157	3707	11309	
28	qgcxiymcoy	2212	2650	28	
10332	dfjyqbweqm	675	1276	10332	
12488	uzxjemkzna	921	6422	12488	
12126	tftwwtvimh	1839	3408	12126	
11104	eixbaejtjr	3387	4325	11104	
19931	ehftwbasxl	6731	8554	19931	
5949	gcploospdk	3890	3933	5949	
12679	uvegdnmysa	9925	474	12679	
18007	ijhexzfhlu	7255	4922	18007	
170	mfyxpawvog	578	3649	170	
19226	fihaxuziwc	8321	11035	19226	
1635	gdhfsofvlp	4378	9579	1635	
3138	ytgivnmzks	9240	6155	3138	
10712	cnuahtuzde	1620	6542	10712	
15505	oqhvkdewpn	1535	7541	15505	
9530	eadqpewanu	8161	3798	9530	
16092	kfxvfsfeum	6304	2919	16092	
7275	yvqwxalvxp	8994	5209	7275	
18914	ewoolwyiig	8683	1545	18914	
1321	btomidlwmj	9736	210	1321	
12310	nlwdqibcze	2631	757	12310	
9313	ppbvwaxcya	9472	5145	9313	
7866	uslcqrixwb	6898	3410	7866	
15828	wlwllrgnrf	4690	3421	15828	
12114	wglfzyqlmj	113	1334	12114	
4533	ilxcqdfdij	8868	3555	4533	
15828	wlwllrgnrf	4690	5880	15828	
19507	ninbrxplii	8761	8551	19507	
904	sktbqqgtwa	1267	2563	904	
33	phktqjvtar	7947	2598	33	
10603	hzrkvsjtuf	25	8887	10603	
9517	ymfhdsvmrl	5315	6651	9517	
11790	bfyjyhgayo	5911	10131	11790	
19344	vvkmbpyqbz	6466	7319	19344	
2470	lghmlamuyh	9438	7856	2470	
1407	nfozllgoxt	6493	10478	1407	
7892	qjpbycswfd	281	5173	7892	
13497	zegkmifzyc	7850	2196	13497	
13730	herzbbxzxr	2675	3858	13730	
18970	qgxvmpsnhh	3697	9848	18970	
3517	mzbpnszrih	4462	4650	3517	
18735	edvvaexvwp	942	3931	18735	
19344	vvkmbpyqbz	6466	2651	19344	
904	sktbqqgtwa	1267	10577	904	
11959	imucaotmzg	5875	8663	11959	
6497	cnauiatxfz	5164	11281	6497	
2051	yhfbqvkafq	5218	3315	2051	
11276	vbxnqlvsah	8543	1517	11276	
19257	lfcluwxugw	7530	10748	19257	
7104	gsdckqxufc	6081	5692	7104	
12114	wglfzyqlmj	113	11789	12114	
9129	ojvbivkfkm	1458	4547	9129	
11721	reiqevgtcz	1933	3425	11721	
12658	slxfpxgptb	9804	6446	12658	
3356	yvesybgphv	5291	1557	3356	
14165	bjxzjcjnyx	9899	5393	14165	
4504	nimzfncvmc	3197	2280	4504	
2524	naqpldjzds	1323	3934	2524	
13697	aaqzohrhgy	4601	10283	13697	
9783	dfizfznozm	8543	11259	9783	
2465	ymunhphkye	664	9622	2465	
971	aqrudnwrfl	234	6500	971	
9313	ppbvwaxcya	9472	10179	9313	
8829	tblpaaazde	4186	8677	8829	
19073	neegkxrpia	7233	5573	19073	
19507	ninbrxplii	8761	11489	19507	
19982	zclzoxwpbt	3439	11276	19982	
2422	hagqyjsrtd	3039	10686	2422	
1227	sajoqtnhpg	6933	6631	1227	
18735	edvvaexvwp	942	2529	18735	
4709	kfdkscpryi	7312	7135	4709	
154	yxxjuljipc	2749	1813	154	
3306	tlhotxxrxd	9412	10659	3306	
10377	hxuzhnuvyh	5278	4074	10377	
14379	skmqagetvv	1443	2268	14379	
15431	lpuascqguv	3931	3405	15431	
9974	qqwnecximd	430	8643	9974	
18593	abdmxuxqok	4496	7342	18593	
5946	ojvmkhkvev	654	8910	5946	
5691	srscsiyker	9507	10994	5691	
136	gbzyaaqrpn	2573	10652	136	
15144	opmaaxnpkf	7399	6006	15144	
13497	zegkmifzyc	7850	2181	13497	
6376	ldbseeqjqg	7044	4272	6376	
4616	xszaqlnscy	8377	4941	4616	
6046	vsyhzbjoct	88	5672	6046	
16748	ntcobbmvpx	3882	9659	16748	
1252	rjenoozfhb	8526	8145	1252	
19507	ninbrxplii	8761	1602	19507	
18932	txfmxawqbj	1739	9364	18932	
15338	jwkdakmzhw	6839	10595	15338	
11148	cgdpdpczob	7894	3321	11148	
13290	qliegqdwqm	1867	814	13290	
18573	dqidegmsgn	3354	11315	18573	
16366	mntyxrkjur	8605	8149	16366	
16255	vpsznthzxe	957	9230	16255	
3871	ctuodxitpz	3746	6674	3871	
4568	cdhingzcjq	1183	10753	4568	
16437	ehxsakghav	4899	591	16437	
8466	xoldvtmjwc	2628	11427	8466	
18423	lqeagfnaoc	3469	10996	18423	
18423	lqeagfnaoc	3469	11763	18423	
3040	gxtukfghfi	2786	9246	3040	
6399	xlsdhxcszu	4273	8178	6399	
9762	wajhprinvc	7814	2875	9762	
11897	xvlkmkzyfs	3413	11190	11897	
405	xekqvlducd	2354	5752	405	
18973	hzygsmolrg	9559	11490	18973	
7025	ladgoevjog	5026	3702	7025	
4094	mgrnyxsmva	61	980	4094	
2868	xggldvtdrt	1963	11160	2868	
6325	iejyczihjr	7749	10580	6325	
8496	cmdmqmdzzq	6754	8960	8496	
12369	qapaktkkaa	5243	11802	12369	
10861	iwlpevklnp	1508	3018	10861	
8930	lenuksjvqb	5757	5747	8930	
12036	dkekkggeqy	780	6259	12036	
8737	pntdmonzcn	9973	2661	8737	
1820	tgwymujovl	7183	3101	1820	
14718	qertnwuvxa	4470	3247	14718	
4515	qjuaoerkgb	932	10572	4515	
7743	jjsbmnwvjd	6696	3002	7743	
3040	gxtukfghfi	2786	6415	3040	
5815	sbgguktmxa	9248	3665	5815	
2880	niktcybubq	2639	2274	2880	
17702	vmcslssfnd	4394	10360	17702	
10724	ezwwkhwdug	1926	4172	10724	
18315	wuayshwpod	1261	1368	18315	
5457	ncqxhlwghm	9180	7757	5457	
2636	vqgghjzuml	8740	4616	2636	
34	roytjyhijb	371	4042	34	
11383	eqpzqdzevw	9592	8225	11383	
17651	shtnxaxyzm	573	9937	17651	
18573	dqidegmsgn	3354	5350	18573	
9004	zamoydfxll	5824	8547	9004	
6828	pqgmnzdlxb	4613	5768	6828	
3323	qqfphmkcxq	2005	418	3323	
18573	dqidegmsgn	3354	10560	18573	
3732	nkdjfrshfl	9	6260	3732	
5561	qkqanueolz	8420	3552	5561	
12369	qapaktkkaa	5243	7207	12369	
18315	wuayshwpod	1261	9137	18315	
15338	jwkdakmzhw	6839	10718	15338	
8904	vwzqisxzyg	3468	8332	8904	
2351	uobufgjqhy	9404	555	2351	
2326	sczphzinzs	1321	11618	2326	
19519	zgbdfrffir	8390	7104	19519	
15809	dqtfghfpjk	9449	6760	15809	
18573	dqidegmsgn	3354	2566	18573	
17216	aqwflrqygr	233	8691	17216	
10692	xewkwobzjk	8260	11450	10692	
14607	blckiezwlm	9089	6637	14607	
4820	iucigcqrgl	6995	11306	4820	
8078	qzncppzwqf	8339	1673	8078	
16872	hbujtbfjmq	5029	7912	16872	
18255	dtlicxcriw	3271	2116	18255	
3631	dymdszmklk	3828	3033	3631	
16471	imqetyyjlm	7868	8158	16471	
14796	qmkwjfvddj	7827	6150	14796	
18613	cssxlgtihq	8734	7089	18613	
8496	cmdmqmdzzq	6754	4395	8496	
9866	gggxghqfnq	2901	4735	9866	
7832	cfrditnunk	6641	2559	7832	
3732	nkdjfrshfl	9	5152	3732	
3440	ytpulyrzbp	3844	1047	3440	
1178	dxphvxgogu	2009	9628	1178	
12757	wwvfcheuuk	7737	7939	12757	
16136	grpdurezob	23	7736	16136	
18255	dtlicxcriw	3271	10985	18255	
9774	qcoficztzr	5369	10078	9774	
9774	qcoficztzr	5369	2464	9774	
18672	fjohoovzgc	4927	1239	18672	
3029	uktksmiaoi	9469	4409	3029	
15331	dinjhkdijo	9954	3575	15331	
18903	eumtuotrrt	9397	11025	18903	
8745	grvbeyycsu	5080	2569	8745	
9862	llfzkdyixv	9657	9424	9862	
14825	bnmfcahwaj	4530	6075	14825	
14825	bnmfcahwaj	4530	1219	14825	
16932	umgnbhtmia	165	11349	16932	
6445	iyxvvamyao	3027	10632	6445	
17662	clnbzsxpit	6960	5727	17662	
5902	wpppofaibf	2133	3886	5902	
5468	avgdfbwzla	6764	3604	5468	
10861	iwlpevklnp	1508	8779	10861	
7832	cfrditnunk	6641	5892	7832	
8704	nzfppxkikc	7017	9301	8704	
16508	hwuliwxlqj	6552	915	16508	
5383	clhancgbpx	6049	11032	5383	
6784	wrrbnqespa	2918	2030	6784	
1710	mioayuuwjd	5248	11343	1710	
437	bktkygzoeo	1944	6327	437	
10700	xysmeavvgq	4446	11788	10700	
4595	ykitdojhgq	1545	1261	4595	
6024	spjpgxsrep	7371	10816	6024	
3437	qeovnohpzq	5735	10735	3437	
216	yvhoditpjj	6264	5308	216	
6921	tbyvvhvylc	9182	313	6921	
16448	promsymgrq	3291	7585	16448	
9866	gggxghqfnq	2901	683	9866	
10700	xysmeavvgq	4446	5757	10700	
9124	gunbpmquxo	43	317	9124	
10724	ezwwkhwdug	1926	10506	10724	
405	xekqvlducd	2354	9199	405	
2326	sczphzinzs	1321	7227	2326	
8361	ybkdohyoqo	9426	2199	8361	
6939	qxkmlqabse	5409	278	6939	
6828	pqgmnzdlxb	4613	1564	6828	
12013	ffugjhzkpj	927	6505	12013	
6593	nnwdroitud	6583	6626	6593	
7948	kczqariuln	6510	7729	7948	
6828	pqgmnzdlxb	4613	1878	6828	
2572	mulfqwgfav	6058	11525	2572	
18193	msdzktbnpn	4893	3045	18193	
2326	sczphzinzs	1321	10647	2326	
9190	hgoykhnren	203	10806	9190	
16366	mntyxrkjur	8605	252	16366	
15462	ycigpuwezc	7454	4471	15462	
2351	uobufgjqhy	9404	7008	2351	
15552	ikggyaoajm	8078	9487	15552	
3438	fqogqixdjr	9883	1342	3438	
568	imgvxyhnij	6854	5767	568	
3440	ytpulyrzbp	3844	9654	3440	
14779	txdylezggx	9499	78	14779	
16366	mntyxrkjur	8605	9035	16366	
4411	ckbjwwslut	6898	3551	4411	
437	bktkygzoeo	1944	6081	437	
13074	sgnrvhaqbo	9863	5559	13074	
7948	kczqariuln	6510	1311	7948	
10861	iwlpevklnp	1508	3889	10861	
18315	wuayshwpod	1261	11208	18315	
8951	ptvisrolvq	8422	8930	8951	
2962	cnvuaujmdo	6459	5542	2962	
3438	fqogqixdjr	9883	10865	3438	
6891	caukqaopqo	7445	611	6891	
14895	bnlnnclbnc	7731	10393	14895	
15401	kxhmcquqev	3148	535	15401	
6278	mcewzlksqi	909	8385	6278	
6024	spjpgxsrep	7371	7815	6024	
4595	ykitdojhgq	1545	3656	4595	
19590	vlqdxxjjgs	7845	1024	19590	
11326	cjkuwlvnou	6536	2164	11326	
19735	nwpwytgcwc	4587	4118	19735	
13074	sgnrvhaqbo	9863	10616	13074	
5588	uouetowzkh	8773	158	5588	
18672	fjohoovzgc	4927	3194	18672	
7533	wzixjckkfg	8733	10855	7533	
16652	ylxhnjnqji	5113	7730	16652	
16686	efcgxkffqe	1868	118	16686	
10665	qulhurgilv	7779	11688	10665	
5457	ncqxhlwghm	9180	1183	5457	
6950	ecravimuol	8490	2225	6950	
4515	qjuaoerkgb	932	4023	4515	
6278	mcewzlksqi	909	1495	6278	
16686	efcgxkffqe	1868	7941	16686	
5403	tzmjiavezu	8948	10680	5403	
16437	ehxsakghav	4899	10808	16437	
16366	mntyxrkjur	8605	8884	16366	
13679	cmpqxgyoxx	8732	3928	13679	
18301	qbsokzwbva	438	9829	18301	
18419	kadoxkeqey	2300	236	18419	
19590	vlqdxxjjgs	7845	1691	19590	
9124	gunbpmquxo	43	9079	9124	
4595	ykitdojhgq	1545	2652	4595	
2173	jftiftrjqw	9953	4852	2173	
4094	mgrnyxsmva	61	5429	4094	
9190	hgoykhnren	203	2628	9190	
12757	wwvfcheuuk	7737	1983	12757	
11725	fizigpczls	7303	815	11725	
11725	fizigpczls	7303	11111	11725	
9928	xqaexwwlfq	6266	2924	9928	
17276	tuvdqedhpw	8988	5800	17276	
4810	qjfguzhwfk	7270	6351	4810	
17371	ykksnxmkyo	9794	1867	17371	
2889	muzpusxrlo	8195	520	2889	
1443	wcohevfcce	8402	1	1443	
13276	fjvvleshrq	7215	6430	13276	
7328	xhusjjwxxh	3212	9684	7328	
11767	aegtpgjpaw	9066	3724	11767	
755	ffmfnkafgw	5944	8050	755	
17168	khafdunakr	3330	3138	17168	
16000	qbqyiwbkqx	7199	3010	16000	
9284	qyktfwuqpg	2697	10554	9284	
2229	hhgzowqdul	997	11955	2229	
504	xlowsgrazo	4314	10200	504	
11151	pesnkpjfhi	7494	6985	11151	
8219	quteyktpck	4538	10101	8219	
12090	glytqdzkzs	7733	4459	12090	
3566	ivpgcwymeg	635	9259	3566	
18189	micgokbxdu	4326	6766	18189	
11989	nnxvyauqow	9435	2543	11989	
17656	ocktnzidfe	9074	6311	17656	
12981	zlicvjrjvl	7111	809	12981	
2360	qzdvkdhdzu	4688	1909	2360	
3478	qmkcgaeaeh	7056	389	3478	
8109	gnfucflvyi	1615	3388	8109	
6817	gomxaibglg	8371	2096	6817	
13492	nmujerntdd	6258	6884	13492	
18861	djlccsdbpg	1855	3382	18861	
18770	zuowdwyrzy	7650	6920	18770	
16528	swkluvzmwb	2206	5992	16528	
1338	jsjdfgdcgq	2029	4285	1338	
19503	gcddmohaor	3232	11655	19503	
9727	qwalurtryb	3970	10108	9727	
2174	tzkxbulqbk	9752	3251	2174	
16895	bumkoffgvo	120	2038	16895	
3822	xfdtqcjoiq	1735	3060	3822	
1068	pzfreotbsg	4655	2670	1068	
10663	hvqlcpfteu	2711	3147	10663	
10993	yirmxmpnoy	1875	7769	10993	
5787	iabsqtpeop	8308	4134	5787	
13342	wmqpneytty	9846	10938	13342	
8109	gnfucflvyi	1615	1686	8109	
18558	gtbhohjluf	564	594	18558	
15718	buitrhfpno	955	5092	15718	
10255	xkapzndkvq	9779	8822	10255	
518	jatafcgyfv	6095	2306	518	
19503	gcddmohaor	3232	793	19503	
9487	jangkdexct	3987	7794	9487	
